"doc_id","topic","probability","is_topic_dominant"
"14","8",0.00128378444409107,0
"14","9",0.00128378444409107,0
"14","10",0.330174317769269,0
"15","1",0.00185648949895352,0
"15","2",0.00185648949895349,0
"15","3",0.00185648949895353,0
"15","4",0.00185648949895353,0
"15","5",0.00185648949895353,0
"15","6",0.00185648949895353,0
"15","7",0.983291594509418,1
"15","8",0.00185648949895353,0
"15","9",0.00185648949895353,0
"15","10",0.00185648949895353,0
"16","1",0.00288671687229912,0
"16","2",0.00288671687229913,0
"16","3",0.00288671687229913,0
"16","4",0.00288671687229913,0
"16","5",0.00288671687229913,0
"16","6",0.974019548149308,1
"16","7",0.00288671687229912,0
"16","8",0.00288671687229913,0
"16","9",0.00288671687229913,0
"16","10",0.00288671687229912,0
"17","1",0.00185648949895354,0
"17","2",0.00185648949895354,0
"17","3",0.00185648949895353,0
"17","4",0.00185648949895354,0
"17","5",0.00185648949895354,0
"17","6",0.00185648949895353,0
"17","7",0.00185648949895353,0
"17","8",0.00185648949895354,0
"17","9",0.00185648949895353,0
"17","10",0.983291594509418,1
"18","1",0.00108327747097014,0
"18","2",0.00108327747097015,0
"18","3",0.00108327747097015,0
"18","4",0.00108327747097015,0
"18","5",0.00108327747097015,0
"18","6",0.850300943063155,1
"18","7",0.00108327747097015,0
"18","8",0.141032837169084,0
"18","9",0.00108327747097015,0
"18","10",0.00108327747097014,0
"19","1",0.00170441890387143,0
"19","2",0.00170441890387142,0
"19","3",0.00170441890387144,0
"19","4",0.00170441890387139,0
"19","5",0.00170441890387143,0
"19","6",0.00170441890387145,0
"19","7",0.415946375926374,0
"19","8",0.00170441890387144,0
"19","9",0.00170441890387144,0
"19","10",0.570418272842655,1
"20","1",0.00203835426555973,0
"20","2",0.00203835426555973,0
"20","3",0.235455420133481,0
"20","4",0.00203835426555974,0
"20","5",0.0020383542655597,0
"20","6",0.748237745742041,1
"20","7",0.00203835426555972,0
"20","8",0.00203835426555973,0
"20","9",0.00203835426555973,0
"20","10",0.00203835426555974,0
"21","1",0.00335171061836051,0
"21","2",0.00335171061836051,0
"21","3",0.281916089895409,0
"21","4",0.691270225157707,1
"21","5",0.00335171061836049,0
"21","6",0.00335171061836051,0
"21","7",0.0033517106183605,0
"21","8",0.0033517106183605,0
"21","9",0.00335171061836051,0
"21","10",0.00335171061836051,0
"22","1",0.00253502463624819,0
"22","2",0.00253502463624819,0
"22","3",0.00253502463624818,0
"22","4",0.00253502463624815,0
"22","5",0.00253502463624817,0
"22","6",0.00253502463624818,0
"22","7",0.977184778273766,1
"22","8",0.00253502463624818,0
"22","9",0.00253502463624817,0
"22","10",0.00253502463624818,0
"23","1",0.993117150726659,1
"23","2",0.000764761030371214,0
"23","3",0.00076476103037122,0
"23","4",0.000764761030371216,0
"23","5",0.000764761030371214,0
"23","6",0.000764761030371198,0
"23","7",0.000764761030371209,0
"23","8",0.000764761030371223,0
"23","9",0.000764761030371191,0
"23","10",0.000764761030371215,0
"24","1",0.000896570492742153,0
"24","2",0.000896570492742151,0
"24","3",0.000896570492742146,0
"24","4",0.991930865565321,1
"24","5",0.000896570492742154,0
"24","6",0.000896570492742126,0
"24","7",0.000896570492742152,0
"24","8",0.000896570492742151,0
"24","9",0.000896570492742151,0
"24","10",0.000896570492742148,0
"25","1",0.00170441890387143,0
"25","2",0.00170441890387145,0
"25","3",0.00170441890387144,0
"25","4",0.00170441890387144,0
"25","5",0.00170441890387144,0
"25","6",0.00170441890387144,0
"25","7",0.984660229865157,1
"25","8",0.00170441890387144,0
"25","9",0.00170441890387142,0
"25","10",0.00170441890387144,0
"26","1",0.00128378444409105,0
"26","2",0.00128378444409108,0
"26","3",0.00128378444409107,0
"26","4",0.00128378444409107,0
"26","5",0.00128378444409107,0
"26","6",0.00128378444409108,0
"26","7",0.98844594000318,1
"26","8",0.00128378444409107,0
"26","9",0.00128378444409108,0
"26","10",0.00128378444409106,0
"27","1",0.00399527075917906,0
"27","2",0.00399527075917908,0
"27","3",0.00399527075917906,0
"27","4",0.00399527075917906,0
"27","5",0.00399527075917906,0
"27","6",0.00399527075917906,0
"27","7",0.964042563167388,1
"27","8",0.00399527075917906,0
"27","9",0.00399527075917908,0
"27","10",0.00399527075917906,0
"28","1",0.97966251844693,1
"28","2",0.00225972017256336,0
"28","3",0.00225972017256336,0
"28","4",0.00225972017256336,0
"28","5",0.00225972017256336,0
"28","6",0.00225972017256336,0
"28","7",0.00225972017256336,0
"28","8",0.00225972017256336,0
"28","9",0.00225972017256336,0
"28","10",0.00225972017256336,0
"29","1",0.00146449636802452,0
"29","2",0.00146449636802452,0
"29","3",0.00146449636802452,0
"29","4",0.00146449636802451,0
"29","5",0.00146449636802448,0
"29","6",0.00146449636802452,0
"29","7",0.00146449636802452,0
"29","8",0.00146449636802452,0
"29","9",0.986819532687779,1
"29","10",0.00146449636802451,0
"30","1",0.00185648949895352,0
"30","2",0.418912897265953,0
"30","3",0.00185648949895351,0
"30","4",0.566235186742418,1
"30","5",0.00185648949895353,0
"30","6",0.00185648949895353,0
"30","7",0.00185648949895351,0
"30","8",0.00185648949895354,0
"30","9",0.00185648949895352,0
"30","10",0.00185648949895354,0
"31","1",0.00399527075917908,0
"31","2",0.00399527075917908,0
"31","3",0.00399527075917908,0
"31","4",0.00399527075917908,0
"31","5",0.00399527075917908,0
"31","6",0.436770681493623,0
"31","7",0.00399527075917908,0
"31","8",0.531267152432944,1
"31","9",0.00399527075917908,0
"31","10",0.00399527075917907,0
"32","1",0.00128378444409108,0
"32","2",0.00128378444409104,0
"32","3",0.00128378444409104,0
"32","4",0.00128378444409107,0
"32","5",0.720442326739698,1
"32","6",0.00128378444409108,0
"32","7",0.269287397707573,0
"32","8",0.00128378444409108,0
"32","9",0.00128378444409105,0
"32","10",0.00128378444409109,0
"33","1",0.0033517106183605,0
"33","2",0.00335171061836051,0
"33","3",0.00335171061836051,0
"33","4",0.0033517106183605,0
"33","5",0.0033517106183605,0
"33","6",0.00335171061836051,0
"33","7",0.00335171061836051,0
"33","8",0.0033517106183605,0
"33","9",0.969834604434755,1
"33","10",0.00335171061836051,0
"34","1",0.00494469991155002,0
"34","2",0.95549770079605,1
"34","3",0.00494469991155001,0
"34","4",0.00494469991155002,0
"34","5",0.00494469991155001,0
"34","6",0.00494469991155001,0
"34","7",0.00494469991155001,0
"34","8",0.00494469991155002,0
"34","9",0.00494469991155002,0
"34","10",0.00494469991155002,0
"35","1",0.0033517106183605,0
"35","2",0.0033517106183605,0
"35","3",0.00335171061836049,0
"35","4",0.00335171061836051,0
"35","5",0.969834604434755,1
"35","6",0.0033517106183605,0
"35","7",0.00335171061836052,0
"35","8",0.0033517106183605,0
"35","9",0.00335171061836051,0
"35","10",0.00335171061836051,0
"36","1",0.00225972017256336,0
"36","2",0.00225972017256336,0
"36","3",0.97966251844693,1
"36","4",0.00225972017256336,0
"36","5",0.00225972017256337,0
"36","6",0.00225972017256336,0
"36","7",0.00225972017256336,0
"36","8",0.00225972017256336,0
"36","9",0.00225972017256336,0
"36","10",0.00225972017256336,0
"37","1",0.00146449636802454,0
"37","2",0.00146449636802451,0
"37","3",0.00146449636802451,0
"37","4",0.00146449636802452,0
"37","5",0.00146449636802452,0
"37","6",0.00146449636802451,0
"37","7",0.0014644963680245,0
"37","8",0.00146449636802452,0
"37","9",0.986819532687779,1
"37","10",0.00146449636802453,0
"38","1",0.00399527075917908,0
"38","2",0.00399527075917907,0
"38","3",0.00399527075917908,0
"38","4",0.00399527075917908,0
"38","5",0.00399527075917908,0
"38","6",0.00399527075917909,0
"38","7",0.00399527075917908,0
"38","8",0.964042563167388,1
"38","9",0.00399527075917908,0
"38","10",0.00399527075917907,0
"39","1",0.00335171061836049,0
"39","2",0.00335171061836049,0
"39","3",0.00335171061836049,0
"39","4",0.00335171061836049,0
"39","5",0.00335171061836052,0
"39","6",0.00335171061836049,0
"39","7",0.00335171061836049,0
"39","8",0.00335171061836049,0
"39","9",0.0033517106183605,0
"39","10",0.969834604434756,1
"40","1",0.000666740119175605,0
"40","2",0.00066674011917561,0
"40","3",0.000666740119175588,0
"40","4",0.000666740119175614,0
"40","5",0.99399933892742,1
"40","6",0.000666740119175593,0
"40","7",0.000666740119175603,0
"40","8",0.000666740119175598,0
"40","9",0.000666740119175622,0
"40","10",0.000666740119175614,0
"41","1",0.00170441890387144,0
"41","2",0.00170441890387144,0
"41","3",0.00170441890387144,0
"41","4",0.00170441890387142,0
"41","5",0.00170441890387142,0
"41","6",0.00170441890387144,0
"41","7",0.00170441890387144,0
"41","8",0.984660229865157,1
"41","9",0.00170441890387144,0
"41","10",0.00170441890387144,0
"42","1",0.95549770079605,1
"42","2",0.00494469991155001,0
"42","3",0.00494469991155003,0
"42","4",0.00494469991155001,0
"42","5",0.00494469991155002,0
"42","6",0.00494469991155002,0
"42","7",0.00494469991155002,0
"42","8",0.00494469991155002,0
"42","9",0.00494469991155002,0
"42","10",0.00494469991155002,0
"43","1",0.00253502463624819,0
"43","2",0.246067548541697,0
"43","3",0.00253502463624814,0
"43","4",0.00253502463624817,0
"43","5",0.00253502463624819,0
"43","6",0.00253502463624819,0
"43","7",0.733652254368318,1
"43","8",0.00253502463624817,0
"43","9",0.00253502463624818,0
"43","10",0.00253502463624819,0
"44","1",0.00288671687229913,0
"44","2",0.707947104911019,1
"44","3",0.00288671687229913,0
"44","4",0.00288671687229913,0
"44","5",0.00288671687229912,0
"44","6",0.00288671687229913,0
"44","7",0.268959160110588,0
"44","8",0.00288671687229913,0
"44","9",0.00288671687229913,0
"44","10",0.00288671687229913,0
"45","1",0.00253502463624819,0
"45","2",0.00253502463624819,0
"45","3",0.00253502463624819,0
"45","4",0.00253502463624817,0
"45","5",0.00253502463624819,0
"45","6",0.35605645867308,0
"45","7",0.623663344236934,1
"45","8",0.00253502463624819,0
"45","9",0.00253502463624817,0
"45","10",0.00253502463624819,0
"46","1",0.00146449636802451,0
"46","2",0.00146449636802451,0
"46","3",0.00146449636802452,0
"46","4",0.00146449636802451,0
"46","5",0.00146449636802452,0
"46","6",0.00146449636802451,0
"46","7",0.00146449636802451,0
"46","8",0.986819532687779,1
"46","9",0.00146449636802451,0
"46","10",0.00146449636802452,0
"47","1",0.986819532687779,1
"47","2",0.00146449636802452,0
"47","3",0.00146449636802449,0
"47","4",0.00146449636802452,0
"47","5",0.00146449636802451,0
"47","6",0.00146449636802449,0
"47","7",0.00146449636802454,0
"47","8",0.00146449636802452,0
"47","9",0.00146449636802452,0
"47","10",0.00146449636802452,0
"48","1",0.969834604434755,1
"48","2",0.00335171061836051,0
"48","3",0.00335171061836051,0
"48","4",0.00335171061836051,0
"48","5",0.00335171061836051,0
"48","6",0.00335171061836051,0
"48","7",0.00335171061836051,0
"48","8",0.00335171061836051,0
"48","9",0.00335171061836051,0
"48","10",0.00335171061836051,0
"49","1",0.00288671687229913,0
"49","2",0.522795761423887,1
"49","3",0.00288671687229912,0
"49","4",0.00288671687229913,0
"49","5",0.00288671687229912,0
"49","6",0.00288671687229913,0
"49","7",0.00288671687229913,0
"49","8",0.00288671687229913,0
"49","9",0.45411050359772,0
"49","10",0.00288671687229913,0
"50","1",0.00942343904116648,0
"50","2",0.00942343904116648,0
"50","3",0.0094234390411665,0
"50","4",0.00942343904116648,0
"50","5",0.915189048629502,1
"50","6",0.00942343904116648,0
"50","7",0.00942343904116648,0
"50","8",0.00942343904116648,0
"50","9",0.00942343904116648,0
"50","10",0.00942343904116648,0
"51","1",0.449558847877609,0
"51","2",0.00114277180882684,0
"51","3",0.00114277180882685,0
"51","4",0.00114277180882686,0
"51","5",0.00114277180882685,0
"51","6",0.00114277180882684,0
"51","7",0.00114277180882686,0
"51","8",0.00114277180882685,0
"51","9",0.00114277180882685,0
"51","10",0.541298977651777,1
"52","1",0.00225972017256334,0
"52","2",0.00225972017256336,0
"52","3",0.00225972017256336,0
"52","4",0.00225972017256335,0
"52","5",0.00225972017256336,0
"52","6",0.00225972017256336,0
"52","7",0.00225972017256335,0
"52","8",0.00225972017256336,0
"52","9",0.97966251844693,1
"52","10",0.00225972017256336,0
"53","1",0.00102967130728647,0
"53","2",0.00102967130728649,0
"53","3",0.00102967130728648,0
"53","4",0.00102967130728649,0
"53","5",0.990732958234422,1
"53","6",0.00102967130728648,0
"53","7",0.00102967130728649,0
"53","8",0.0010296713072865,0
"53","9",0.00102967130728647,0
"53","10",0.00102967130728646,0
"54","1",0.21946038014231,0
"54","2",0.00225972017256336,0
"54","3",0.00225972017256336,0
"54","4",0.00225972017256336,0
"54","5",0.234428650017757,0
"54","6",0.530292928631989,1
"54","7",0.00225972017256337,0
"54","8",0.00225972017256336,0
"54","9",0.00225972017256337,0
"54","10",0.00225972017256336,0
"55","1",0.00253502463624818,0
"55","2",0.0025350246362482,0
"55","3",0.00253502463624819,0
"55","4",0.00253502463624819,0
"55","5",0.00253502463624818,0
"55","6",0.00253502463624819,0
"55","7",0.00253502463624818,0
"55","8",0.696236853966984,1
"55","9",0.0025350246362482,0
"55","10",0.28348294894303,0
"56","1",0.0033517106183605,0
"56","2",0.0033517106183605,0
"56","3",0.0033517106183605,0
"56","4",0.00335171061836051,0
"56","5",0.00335171061836051,0
"56","6",0.00335171061836051,0
"56","7",0.645240440171696,1
"56","8",0.32794587488142,0
"56","9",0.0033517106183605,0
"56","10",0.00335171061836051,0
"57","1",0.0033517106183605,0
"57","2",0.00335171061836051,0
"57","3",0.00335171061836049,0
"57","4",0.0033517106183605,0
"57","5",0.969834604434755,1
"57","6",0.0033517106183605,0
"57","7",0.00335171061836048,0
"57","8",0.0033517106183605,0
"57","9",0.00335171061836051,0
"57","10",0.00335171061836051,0
"58","1",0.00399527075917907,0
"58","2",0.00399527075917907,0
"58","3",0.00399527075917907,0
"58","4",0.00399527075917908,0
"58","5",0.00399527075917907,0
"58","6",0.00399527075917907,0
"58","7",0.00399527075917907,0
"58","8",0.964042563167388,1
"58","9",0.00399527075917907,0
"58","10",0.00399527075917907,0
"59","1",0.00253502463624819,0
"59","2",0.00253502463624818,0
"59","3",0.00253502463624819,0
"59","4",0.00253502463624819,0
"59","5",0.00253502463624819,0
"59","6",0.977184778273766,1
"59","7",0.00253502463624819,0
"59","8",0.00253502463624819,0
"59","9",0.00253502463624819,0
"59","10",0.00253502463624819,0
"60","1",0.00288671687229913,0
"60","2",0.00288671687229912,0
"60","3",0.00288671687229912,0
"60","4",0.00288671687229912,0
"60","5",0.00288671687229913,0
"60","6",0.00288671687229912,0
"60","7",0.00288671687229913,0
"60","8",0.00288671687229913,0
"60","9",0.00288671687229913,0
"60","10",0.974019548149308,1
"61","1",0.00146449636802453,0
"61","2",0.00146449636802452,0
"61","3",0.00146449636802452,0
"61","4",0.00146449636802452,0
"61","5",0.00146449636802451,0
"61","6",0.986819532687779,1
"61","7",0.00146449636802452,0
"61","8",0.00146449636802452,0
"61","9",0.00146449636802452,0
"61","10",0.00146449636802452,0
"62","1",0.00128378444409108,0
"62","2",0.00128378444409108,0
"62","3",0.00128378444409108,0
"62","4",0.00128378444409108,0
"62","5",0.00128378444409107,0
"62","6",0.00128378444409108,0
"62","7",0.00128378444409107,0
"62","8",0.98844594000318,1
"62","9",0.00128378444409107,0
"62","10",0.00128378444409108,0
"63","1",0.00146449636802453,0
"63","2",0.00146449636802452,0
"63","3",0.00146449636802452,0
"63","4",0.00146449636802452,0
"63","5",0.00146449636802451,0
"63","6",0.986819532687779,1
"63","7",0.00146449636802452,0
"63","8",0.00146449636802452,0
"63","9",0.00146449636802452,0
"63","10",0.00146449636802452,0
"64","1",0.993588448397366,1
"64","2",0.000712394622514925,0
"64","3",0.00071239462251494,0
"64","4",0.000712394622514934,0
"64","5",0.000712394622514938,0
"64","6",0.000712394622514941,0
"64","7",0.00071239462251493,0
"64","8",0.000712394622514919,0
"64","9",0.000712394622514942,0
"64","10",0.000712394622514951,0
"65","1",0.000431622213923487,0
"65","2",0.996115400074689,1
"65","3",0.000431622213923462,0
"65","4",0.000431622213923458,0
"65","5",0.000431622213923456,0
"65","6",0.000431622213923493,0
"65","7",0.000431622213923458,0
"65","8",0.000431622213923455,0
"65","9",0.000431622213923465,0
"65","10",0.000431622213923465,0
"66","1",0.00128378444409108,0
"66","2",0.00128378444409108,0
"66","3",0.00128378444409108,0
"66","4",0.00128378444409108,0
"66","5",0.00128378444409107,0
"66","6",0.00128378444409108,0
"66","7",0.00128378444409107,0
"66","8",0.98844594000318,1
"66","9",0.00128378444409107,0
"66","10",0.00128378444409108,0
"67","1",0.00253502463624818,0
"67","2",0.00253502463624819,0
"67","3",0.00253502463624818,0
"67","4",0.00253502463624818,0
"67","5",0.00253502463624819,0
"67","6",0.977184778273766,1
"67","7",0.00253502463624819,0
"67","8",0.00253502463624819,0
"67","9",0.00253502463624818,0
"67","10",0.00253502463624818,0
"68","1",0.00203835426555973,0
"68","2",0.00203835426555973,0
"68","3",0.00203835426555973,0
"68","4",0.00203835426555973,0
"68","5",0.00203835426555972,0
"68","6",0.00203835426555973,0
"68","7",0.981654811609962,1
"68","8",0.00203835426555973,0
"68","9",0.00203835426555971,0
"68","10",0.00203835426555973,0
"69","1",0.00157537521842206,0
"69","2",0.00157537521842208,0
"69","3",0.00157537521842208,0
"69","4",0.001575375218422,0
"69","5",0.00157537521842207,0
"69","6",0.00157537521842208,0
"69","7",0.985821623034201,1
"69","8",0.00157537521842208,0
"69","9",0.00157537521842207,0
"69","10",0.00157537521842207,0
"70","1",0.00942343904116648,0
"70","2",0.00942343904116648,0
"70","3",0.00942343904116648,0
"70","4",0.00942343904116648,0
"70","5",0.915189048629502,1
"70","6",0.00942343904116648,0
"70","7",0.00942343904116648,0
"70","8",0.00942343904116648,0
"70","9",0.00942343904116648,0
"70","10",0.00942343904116648,0
"71","1",0.00288671687229913,0
"71","2",0.974019548149308,1
"71","3",0.00288671687229912,0
"71","4",0.00288671687229911,0
"71","5",0.00288671687229911,0
"71","6",0.00288671687229913,0
"71","7",0.00288671687229905,0
"71","8",0.00288671687229913,0
"71","9",0.00288671687229911,0
"71","10",0.00288671687229913,0
"72","1",0.00170441890387144,0
"72","2",0.984660229865157,1
"72","3",0.00170441890387143,0
"72","4",0.00170441890387144,0
"72","5",0.00170441890387143,0
"72","6",0.00170441890387144,0
"72","7",0.00170441890387144,0
"72","8",0.00170441890387144,0
"72","9",0.00170441890387144,0
"72","10",0.00170441890387143,0
"73","1",0.00146449636802452,0
"73","2",0.986819532687779,1
"73","3",0.00146449636802451,0
"73","4",0.00146449636802451,0
"73","5",0.00146449636802451,0
"73","6",0.00146449636802452,0
"73","7",0.00146449636802452,0
"73","8",0.00146449636802452,0
"73","9",0.00146449636802451,0
"73","10",0.00146449636802453,0
"74","1",0.00253502463624819,0
"74","2",0.0025350246362482,0
"74","3",0.00253502463624818,0
"74","4",0.00253502463624819,0
"74","5",0.00253502463624819,0
"74","6",0.0025350246362482,0
"74","7",0.00253502463624819,0
"74","8",0.977184778273766,1
"74","9",0.00253502463624819,0
"74","10",0.00253502463624819,0
"75","1",0.000666740119175603,0
"75","2",0.00066674011917559,0
"75","3",0.000666740119175595,0
"75","4",0.99399933892742,1
"75","5",0.000666740119175597,0
"75","6",0.000666740119175595,0
"75","7",0.000666740119175577,0
"75","8",0.000666740119175596,0
"75","9",0.000666740119175556,0
"75","10",0.0006667401191756,0
"76","1",0.00185648949895353,0
"76","2",0.778077730708378,1
"76","3",0.00185648949895349,0
"76","4",0.00185648949895354,0
"76","5",0.00185648949895353,0
"76","6",0.00185648949895353,0
"76","7",0.207070353299994,0
"76","8",0.00185648949895353,0
"76","9",0.00185648949895354,0
"76","10",0.00185648949895352,0
"77","1",0.00170441890387143,0
"77","2",0.841797696755961,1
"77","3",0.00170441890387138,0
"77","4",0.00170441890387143,0
"77","5",0.00170441890387143,0
"77","6",0.00170441890387144,0
"77","7",0.00170441890387144,0
"77","8",0.144566952013067,0
"77","9",0.00170441890387144,0
"77","10",0.00170441890387143,0
"78","1",0.00203835426555972,0
"78","2",0.981654811609962,1
"78","3",0.00203835426555972,0
"78","4",0.00203835426555974,0
"78","5",0.00203835426555973,0
"78","6",0.00203835426555973,0
"78","7",0.00203835426555973,0
"78","8",0.00203835426555973,0
"78","9",0.00203835426555967,0
"78","10",0.00203835426555973,0
"79","1",0.00146449636802452,0
"79","2",0.00146449636802452,0
"79","3",0.986819532687779,1
"79","4",0.00146449636802453,0
"79","5",0.00146449636802451,0
"79","6",0.00146449636802452,0
"79","7",0.00146449636802454,0
"79","8",0.00146449636802452,0
"79","9",0.00146449636802451,0
"79","10",0.00146449636802451,0
"80","1",0.00185648949895347,0
"80","2",0.00185648949895352,0
"80","3",0.00185648949895353,0
"80","4",0.00185648949895353,0
"80","5",0.00185648949895353,0
"80","6",0.00185648949895354,0
"80","7",0.00185648949895354,0
"80","8",0.00185648949895353,0
"80","9",0.00185648949895353,0
"80","10",0.983291594509418,1
"81","1",0.00185648949895351,0
"81","2",0.00185648949895355,0
"81","3",0.00185648949895349,0
"81","4",0.00185648949895353,0
"81","5",0.983291594509418,1
"81","6",0.00185648949895354,0
"81","7",0.00185648949895353,0
"81","8",0.00185648949895353,0
"81","9",0.00185648949895351,0
"81","10",0.00185648949895354,0
"82","1",0.00225972017256336,0
"82","2",0.00225972017256336,0
"82","3",0.00225972017256336,0
"82","4",0.00225972017256336,0
"82","5",0.00225972017256335,0
"82","6",0.00225972017256336,0
"82","7",0.00225972017256336,0
"82","8",0.97966251844693,1
"82","9",0.00225972017256336,0
"82","10",0.00225972017256335,0
"83","1",0.00114277180882685,0
"83","2",0.00114277180882686,0
"83","3",0.00114277180882685,0
"83","4",0.00114277180882685,0
"83","5",0.00114277180882685,0
"83","6",0.00114277180882685,0
"83","7",0.00114277180882685,0
"83","8",0.00114277180882685,0
"83","9",0.00114277180882685,0
"83","10",0.989715053720558,1
"84","1",0.00335171061836051,0
"84","2",0.0033517106183605,0
"84","3",0.00335171061836051,0
"84","4",0.00335171061836051,0
"84","5",0.0033517106183605,0
"84","6",0.969834604434755,1
"84","7",0.00335171061836051,0
"84","8",0.00335171061836051,0
"84","9",0.00335171061836051,0
"84","10",0.00335171061836051,0
"85","1",0.00114277180882683,0
"85","2",0.11046790309252,0
"85","3",0.00114277180882685,0
"85","4",0.00114277180882684,0
"85","5",0.00114277180882685,0
"85","6",0.880389922436866,1
"85","7",0.00114277180882685,0
"85","8",0.00114277180882685,0
"85","9",0.00114277180882684,0
"85","10",0.00114277180882686,0
"86","1",0.00146449636802453,0
"86","2",0.00146449636802453,0
"86","3",0.00146449636802452,0
"86","4",0.00146449636802452,0
"86","5",0.986819532687779,1
"86","6",0.00146449636802454,0
"86","7",0.00146449636802452,0
"86","8",0.00146449636802452,0
"86","9",0.0014644963680245,0
"86","10",0.00146449636802452,0
"87","1",0.00146449636802454,0
"87","2",0.00146449636802453,0
"87","3",0.0014644963680245,0
"87","4",0.00146449636802452,0
"87","5",0.00146449636802448,0
"87","6",0.00146449636802453,0
"87","7",0.00146449636802453,0
"87","8",0.00146449636802453,0
"87","9",0.986819532687779,1
"87","10",0.00146449636802452,0
"88","1",0.00102967130728649,0
"88","2",0.0010296713072865,0
"88","3",0.0010296713072865,0
"88","4",0.00102967130728648,0
"88","5",0.0010296713072865,0
"88","6",0.00102967130728648,0
"88","7",0.0010296713072865,0
"88","8",0.00102967130728649,0
"88","9",0.00102967130728648,0
